velocity_score,burst_score,suspicious_neighbor_count,ip_reuse_count,ja3_reuse_count,community_fraud_rate_feat,ring_membership_feat,network_risk_score,is_fraud
0.013110846245530395,1.0716810673641959,8.25,9.287385765002803,1.727272727272727,0.0,0,0.3049684598641933,0
0.003835091083413231,0.7061660331655149,3.8787878787878785,4.521146483360874,1.890625,0.0,0,0.3049684598641933,0
0.38857142857142857,0.30017195432034255,0.9444444444444434,-0.0,1.7058823529411762,0.0,0,0.3049684598641933,0
0.19899244332493707,0.8218669601102639,0.9875,0.29382174815452233,1.7784810126582276,0.3321637426900585,0,2.6357792888352805,1
0.04950495049504951,1.273989002325537,0.833333333333333,-0.0,1.1,0.0,0,0.3049684598641933,0
0.010638297872340425,0.28565092831168504,2.25,4.754887502163468,1.1666666666666665,0.3876146788990826,0,2.953659936267413,0
1.049732653186651,1.729677974045004,20.0,9.20321655472659,1.3570976920644953,0.3876146788990826,0,18.94065683136441,1
0.0125,0.0,0.5,-0.0,1.5,0.0,0,1.9796003242109999,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,1.9796003242109999,0
0.5,0.0,0.5,-0.0,3.5,0.0,0,0.3049684598641933,0
0.04082156611039795,1.6478968956244193,12.759259259259258,8.237245564728582,1.5094339622641508,0.0,0,0.3049684598641933,0
0.04837746366713119,0.8750969049500924,4.9390243902438975,1.5691277202393903,1.5,0.2528735632183908,0,2.991499468897954,1
0.5,0.19597716032885587,0.6666666666666666,-0.0,3.0,0.0,0,0.3049684598641933,0
0.019704433497536946,0.5528243295058674,0.8,-0.0,1.2499999999999996,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,6.0,1.0,0,5.3049684598641935,1
0.0903225806451613,0.7808767206441765,2.8000000000000003,2.203589764318411,1.7499999999999998,1.0,0,5.3049684598641935,1
0.5,0.21489464113757784,0.75,-0.0,3.9999999999999996,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,4.5,0.0,0,0.3049684598641933,0
0.5,0.49504950495049505,1.5,2.7548875021634687,3.6666666666666665,0.0,0,0.3049684598641933,0
0.036458333333333336,1.2891206412113323,0.875,-0.0,1.5,0.0,0,0.3049684598641933,0
0.014388489208633094,0.1407846417770115,0.6666666666666666,-0.0,2.2499999999999996,0.3876146788990826,0,2.30748078395085,0
0.05725758828392583,1.5645087195903256,15.947368421052625,3.8563423509166164,1.4356435643564356,0.3876146788990826,0,7.698378149398412,1
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,0.5,0.0,0,0.3049684598641933,0
0.005275974025974026,0.4800189274405185,1.8571428571428563,2.883709814168628,0.9615384615384615,0.0,0,0.3049684598641933,0
0.013274336283185842,0.6768418218419375,0.75,-0.0,2.4999999999999996,0.0,0,0.3049684598641933,0
0.5,0.5624159128374394,0.6666666666666666,3.0,3.7499999999999996,0.0,0,0.3049684598641933,0
0.5,0.0,0.6666666666666666,-0.0,1.5,0.1666666666666666,0,1.167815774835402,0
0.024242424242424242,0.7803027532783943,2.7692307692307683,2.4500672649450626,1.4166666666666665,0.1666666666666666,0,2.283485469719333,0
0.0975609756097561,0.49224671675526643,1.8571428571428563,1.173730690887767,1.8846153846153846,0.0,0,0.3049684598641933,0
0.026388888888888892,1.2539091283195598,0.9500000000000001,-0.0,2.394736842105263,0.0,0,0.3049684598641933,0
0.015748031496062992,0.19685434122756865,0.8,-0.0,2.375,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,3.0,0.0,0,0.3049684598641933,0
0.5,0.0,0.0,-0.0,1.5,0.3321637426900585,0,3.2175790500972923,0
0.21379980563654036,0.905553630446181,10.975056689342372,2.0460925643212753,1.5102272727272723,0.3321637426900585,0,9.360200690427291,1
0.5,0.3443440969321824,0.75,-0.0,2.833333333333333,1.0,0,5.3049684598641935,1
0.00631578947368421,0.6119958826484024,0.75,-0.0,0.833333333333333,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.042432814710042434,0.991912220954647,3.9130434782608683,3.5666370605221305,1.422222222222222,0.0,0,0.3049684598641933,0
0.5,0.5892556509887896,0.6666666666666666,-0.0,3.0,0.0,0,0.3049684598641933,0
0.011605415860735008,0.6863103704093273,5.142857142857142,7.754887502163468,2.583333333333333,0.0,0,0.3049684598641933,0
0.5,0.34230253114009435,1.5,2.7548875021634687,1.8333333333333328,0.0,0,0.3049684598641933,0
0.041666666666666664,0.5788454537443932,4.166666666666667,6.965784284662087,2.8000000000000003,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
1.5,0.0,0.75,-0.0,2.5,1.0,0,5.3049684598641935,1
0.00434227330779055,0.3475370620845595,1.8888888888888888,2.932253452584515,1.9411764705882353,0.0,0,0.3049684598641933,0
0.04240555127216654,1.153624394859725,0.9166666666666663,-0.0,1.7727272727272725,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,0.5,0.3876146788990826,0,2.2903487875063333,0
0.012424771888953601,1.4817704260449878,6.945736434108518,1.6116046561919823,1.453125,0.3876146788990826,0,4.408498090478413,1
0.05758157389635316,0.6329418458482172,6.774193548387096,7.4868021440618175,1.2,0.0,0,0.3049684598641933,0
0.017408123791102514,0.5620787238382794,0.9795918367346927,-0.0,1.2499999999999996,0.0,0,0.3049684598641933,0
0.03143189755529686,0.8331015413221837,0.9,-0.0,1.611111111111111,0.0,0,0.3049684598641933,0
0.5,0.0,0.0,-0.0,4.5,0.0,0,0.3049684598641933,0
0.5,0.0,0.0,-0.0,4.5,0.3321637426900585,0,2.037136857557104,0
0.009150326797385621,0.5239917772953595,1.75,1.7750183357469824,1.5,0.0,0,0.3049684598641933,0
0.0550314465408805,1.1778511967452991,11.200000000000001,10.0,1.2857142857142856,0.3876146788990826,0,3.017169133574413,1
1.5074001885472033,1.600761258515933,20.0,10.0,1.3609701071629996,0.3876146788990826,0,9.352042981519412,1
0.018684936382240412,1.000048144079222,2.971698113207544,2.6836566258020653,1.5190476190476192,0.0,0,0.3049684598641933,0
0.0178359096313912,1.3437003484573131,0.9375,-0.0,1.0666666666666669,0.0,0,0.3049684598641933,0
0.015873015873015872,0.36034378783234616,4.285714285714286,6.754887502163468,2.333333333333333,1.0,0,5.3049684598641935,1
0.36734693877551017,1.35496223042984,1.8,1.5097750043269373,2.722222222222222,0.0,0,0.3049684598641933,0
0.5,0.903525331516144,0.6666666666666666,-0.0,3.7499999999999996,0.0,0,0.3049684598641933,0
0.007910349373764006,0.8716934601714017,0.96,-0.0,1.0625,0.3876146788990826,0,2.502369816326352,0
0.5,0.0,0.0,-0.0,6.0,0.0,0,0.3049684598641933,0
0.0047672462142456535,0.9164148732554889,1.8888888888888888,0.9682708766921946,0.6764705882352939,0.0,0,0.3049684598641933,0
0.01788830715532286,0.6442340928468387,5.857142857142854,6.10280150341346,1.5365853658536577,0.3310810810810811,0,2.1571082881106065,1
0.5,0.4003065731621504,5.538461538461538,7.0661656266226025,1.9583333333333326,0.0,0,0.3049684598641933,0
0.00267379679144385,0.0,0.5,-0.0,4.5,0.0,0,0.3049684598641933,0
0.03404255319148936,0.8949353292082937,1.7777777777777777,2.4338343733773984,2.1875,0.0,0,0.3049684598641933,0
0.08974358974358974,0.2930970574287959,0.875,-0.0,1.357142857142857,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.11363636363636363,0.8063597050967742,0.833333333333333,-0.0,1.3,0.0,0,0.3049684598641933,0
0.22727272727272727,0.7580819008658735,1.818181818181818,2.9128517833640055,1.5,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,1.9796003242109999,0
0.015018773466833543,0.9149411052113443,0.9677419354838699,-0.0,1.2166666666666661,0.0,0,1.9796003242109999,0
0.5,0.24399819916720067,0.6666666666666666,-0.0,1.5,0.0,0,0.3049684598641933,0
0.5,1.0652340426370812,0.6666666666666666,-0.0,1.5,0.0,0,0.3049684598641933,0
0.30434782608695654,0.7852274646456432,0.0,-0.0,2.357142857142857,0.3876146788990826,0,2.364327547205374,0
0.005923532579429187,1.1120205859263095,0.9166666666666663,-0.0,0.7727272727272726,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.03591765221200175,1.4539129844293686,5.927710843373491,1.6271990252550133,1.3719512195121952,0.3876146788990826,0,4.388402008859413,0
0.032171581769437,0.44600650802002767,0.0,-0.0,1.75,0.0,0,0.3049684598641933,0
0.016874541452677916,0.548609366521143,13.416666666666668,10.0,2.913043478260869,0.3876146788990826,0,2.481128539262122,1
1.2962962962962963,0.37411082553051983,0.0,-0.0,2.071428571428571,0.0,0,0.3049684598641933,0
0.08737864077669903,0.7308492890442957,2.6999999999999997,3.6731833362179582,1.611111111111111,0.0,0,0.3049684598641933,0
0.010279001468428781,0.4072329696095824,1.75,1.7750183357469824,2.3571428571428568,0.0,0,0.3049684598641933,0
0.0196078431372549,0.0,0.6666666666666666,-0.0,2.2499999999999996,0.0,0,0.3049684598641933,0
0.8,0.5118223307357814,0.0,-0.0,4.5,0.3321637426900585,0,1.9709006077183706,0
0.0037938665823585207,0.45705521976895963,0.9230769230769228,-0.0,1.083333333333333,0.0,0,0.3049684598641933,0
0.18000000000000002,0.44464754319162764,0.8571428571428568,-0.0,2.0,0.0,0,0.3049684598641933,0
0.0510204081632653,0.6334563169483128,0.833333333333333,-0.0,2.0999999999999996,0.0,0,0.3049684598641933,0
0.5,1.0226615716115637,0.75,-0.0,1.5,0.0,0,0.3049684598641933,0
0.0037054191755442334,0.8312639967712192,0.8888888888888888,-0.0,1.375,0.0,0,0.3049684598641933,0
0.003430531732418525,0.23068731868497294,0.6666666666666666,-0.0,1.5,0.0,0,1.9796003242109999,0
0.03401773782043494,1.4299440512520798,1.9512195121951201,2.3075784870390414,1.2125,0.0,0,1.9796003242109999,0
1.0,0.5147105234156755,0.6666666666666666,-0.0,1.0,0.0,0,0.3049684598641933,0
0.03571428571428571,1.0543919689766346,0.8,-0.0,1.5,0.0,0,0.3049684598641933,0
0.02702702702702703,2.365677794537069,0.962962962962962,-0.0,1.4807692307692304,0.0,0,0.3049684598641933,0
0.5,1.575265222944936,0.8888888888888888,1.630693329598789,2.125,0.3876146788990826,0,2.3892690928794225,1
0.03507516105941303,0.7375670940136387,1.96,0.8605167142528314,1.5204081632653068,0.3876146788990826,0,2.497343961784011,0
1.0,0.0,0.6666666666666666,-0.0,3.0,0.0,0,0.3049684598641933,0
0.03794037940379403,0.9391811552697453,0.875,-0.0,1.214285714285714,0.0,0,1.9796003242109999,0
0.006369426751592357,0.0,0.5,-0.0,1.5,0.0,0,1.9796003242109999,0
0.06278855032317636,1.2098421054355668,20.0,10.0,1.5514705882352944,0.3876146788990826,0,2.755573443883728,1
0.038461538461538464,0.04261195908635442,1.5,2.7548875021634687,0.5,0.0,0,0.3049684598641933,0
0.08333333333333333,0.8507195059122072,0.0,-0.0,4.0,0.0,0,0.3049684598641933,0
1.0,0.49427442361610857,5.25,7.564921909029955,1.8571428571428568,0.3876146788990826,0,2.4503738277944507,0
0.09433962264150944,0.7743460135807156,0.833333333333333,-0.0,1.1,0.0,0,0.3049684598641933,0
0.02337228714524207,0.6537427278874333,0.9333333333333323,-0.0,1.9285714285714284,1.0,0,5.3049684598641935,1
0.5,0.0,0.5,-0.0,4.5,0.0,0,0.3049684598641933,0
0.010810810810810811,0.621988717580966,0.8,-0.0,2.25,0.0,0,0.3049684598641933,0
0.021897810218978107,0.5254462389245925,0.75,-0.0,2.833333333333333,0.0,0,0.3049684598641933,0
0.125,0.0,0.6666666666666666,-0.0,1.5,0.0,0,0.3049684598641933,0
0.31929046563192903,0.8072474878867341,3.9452054794520546,1.2619636207843088,1.6180555555555554,0.3321637426900585,0,3.6932255012242923,1
0.5,0.5661255715495385,0.0,-0.0,2.5,0.3321637426900585,0,2.1957667736371453,0
0.0460431654676259,1.259786034484949,2.9090909090909087,2.920191351887664,1.7499999999999996,0.3876146788990826,0,2.247596822836164,0
0.025376807136265764,1.2817611090877428,1.9642857142857135,1.1280595529078186,1.3909090909090907,0.0,0,0.3049684598641933,0
0.5,0.538654741944775,6.416666666666667,7.990598264412766,2.2272727272727275,0.0,0,0.3049684598641933,0
0.5,0.3705785936464178,1.5,2.7548875021634687,1.8333333333333328,1.0,0,5.3049684598641935,1
0.5263157894736842,0.8983923034724297,0.0,-0.0,2.0999999999999996,0.0,0,1.9796003242109999,0
0.5,0.0,0.5,-0.0,3.0,0.0,0,0.3049684598641933,0
0.5,0.0,0.0,-0.0,3.0,0.0,0,0.3049684598641933,0
0.04597701149425287,1.3308183863387972,0.9230769230769228,-0.0,1.25,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.3876146788990826,0,3.8345420760974127,0
0.05347723571307034,1.227812899967228,5.9863945578231075,0.6699856204332624,1.3727272727272721,0.3876146788990826,0,3.938856967069413,1
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.5412719891745602,1.4601574579079821,9.756097560975608,8.032701471350784,1.5875000000000001,0.3876146788990826,0,2.353381550689843,1
0.5,0.43246977695290095,0.75,2.7548875021634687,3.5,0.3321637426900585,0,3.7672090861742924,0
0.031111111111111114,0.845546492153087,1.75,2.589361705699893,1.357142857142857,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,0.5,0.0,0,0.3049684598641933,0
0.021917808219178082,0.691586759841323,0.8888888888888888,-0.0,1.125,0.0,0,0.3049684598641933,0
0.5,0.43436319701617887,1.5,2.7548875021634687,1.5,0.0,0,0.3049684598641933,0
0.9000000000000001,0.3890156738145718,0.0,-0.0,3.5,0.0,0,0.3049684598641933,0
0.006711409395973154,0.5230013601655434,2.571428571428571,4.377443751081734,2.333333333333333,0.3876146788990826,0,2.367011638264105,0
2.228855721393035,0.36914035882995755,0.9696969696969696,-0.0,1.40625,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.017543859649122806,0.3520411130144543,0.833333333333333,-0.0,1.3,0.0,0,0.3049684598641933,0
0.002336448598130841,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,6.0,0.3876146788990826,0,2.4247160465324185,0
1.0,0.6118228886862326,0.6666666666666666,-0.0,2.5,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.024793388429752063,0.639635810822429,2.25,4.754887502163468,1.5,0.0,0,0.3049684598641933,0
0.017035775127768313,1.1902167919492148,6.363636363636363,7.9393180340130485,2.3499999999999996,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.018552450755840583,0.9168606711518184,1.9756097560975592,0.501080412135684,1.3518518518518516,1.0,0,5.3049684598641935,1
0.5,0.07573926892428336,0.6666666666666666,-0.0,1.5,0.0,0,0.3049684598641933,0
0.5,0.5609244066438557,2.4,4.5,3.3749999999999996,0.0,0,0.3049684598641933,0
0.15384615384615385,1.1385564058822664,0.6666666666666666,-0.0,1.5,0.0,0,0.3049684598641933,0
0.5,0.0,0.0,-0.0,4.5,0.0,0,0.3049684598641933,0
1.5,0.0,0.75,-0.0,1.1666666666666665,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,6.0,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,4.5,0.0,0,0.3049684598641933,0
0.034229828850855744,0.5654183263500666,0.875,-0.0,1.6428571428571423,0.0,0,0.3049684598641933,0
0.5,0.5730548126945724,3.333333333333333,5.765784284662088,2.7,1.0,0,5.3049684598641935,1
0.5,0.0,0.5,-0.0,0.5,0.0,0,0.3049684598641933,0
0.010507880910683014,0.31303898492275445,0.9375,-0.0,1.3,0.0,0,0.3049684598641933,0
0.0031746031746031746,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.0035460992907801418,0.3746699844062454,0.875,-0.0,1.5,0.0,0,0.3049684598641933,0
0.5,0.6437997770655703,7.428571428571428,8.6194220385394,2.3461538461538463,0.3876146788990826,0,2.377739280909341,1
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,4.5,0.0,0,0.3049684598641933,0
0.5,0.0,0.0,-0.0,4.5,0.0,0,0.3049684598641933,0
0.011394101876675604,0.8650579300077983,2.833333333333332,1.9206193000814102,1.5000000000000004,0.3876146788990826,0,2.3268395607150905,1
0.5,1.2765759268018788,1.7777777777777777,2.4338343733773984,2.3125,1.0,0,5.3049684598641935,1
0.04133064516129033,2.3084757493918704,1.9523809523809517,0.4962811019888004,0.7926829268292681,0.3876146788990826,0,3.3530317011444133,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.5,0.9041505119272693,0.6666666666666666,3.0,5.25,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,4.5,0.0,0,0.3049684598641933,0
0.020400453343407635,0.9631275552124864,2.842105263157894,3.6731833362179582,1.7777777777777775,0.0,0,0.3049684598641933,0
0.00382084483124602,0.8227044985350137,4.7368421052631575,5.38826567879351,0.9444444444444442,0.0,0,0.3049684598641933,0
0.010359116022099449,0.5799575570477318,2.8125,2.099528519658716,1.5666666666666669,1.0,0,5.3049684598641935,1
1.0,0.01634010195819697,0.75,-0.0,2.5,0.0,0,0.3049684598641933,0
0.10586011342155009,0.5555336339761073,0.9655172413793087,-0.0,1.7678571428571428,1.0,0,5.3049684598641935,1
1.0,0.7468004960833703,2.25,4.754887502163468,2.5,0.0,0,0.3049684598641933,0
0.0196078431372549,0.0,0.5,-0.0,1.5,0.0,0,1.9796003242109999,0
0.03447175231407597,0.6635261423497679,1.945945945945944,0.5493662049041181,1.8333333333333333,0.0,0,1.9796003242109999,0
0.022653721682847894,0.2975552996719243,1.75,2.589361705699893,1.5,0.0,0,0.3049684598641933,0
0.5,0.6386105906759276,4.444444444444445,6.75,2.5625,0.0,0,0.3049684598641933,0
0.026449643947100712,0.8684991552669827,0.962962962962962,-0.0,0.615384615384615,0.0,0,0.3049684598641933,0
0.0481283422459893,1.0304047462138561,0.9,-0.0,1.2777777777777775,0.0,0,0.3049684598641933,0
0.01310782241014799,0.5962880381043573,1.9375,1.6643344900238208,1.8870967741935478,0.0,0,0.3049684598641933,0
0.5,0.33511059137920374,0.0,-0.0,2.9999999999999996,0.0,0,0.3049684598641933,0
0.00273224043715847,0.0,0.5,-0.0,6.0,0.0,0,0.3049684598641933,0
0.12903225806451613,0.42719235025328556,1.6,2.4338343733773984,2.6249999999999996,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.012138188608776844,0.8322181613715839,0.9285714285714282,-0.0,1.0384615384615379,0.0,0,0.3049684598641933,0
0.0923076923076923,0.5849309125874835,2.842105263157894,1.8431083376602704,1.3888888888888888,0.0,0,0.3049684598641933,0
0.5454545454545455,0.49050266402512066,0.9230769230769228,-0.0,1.4166666666666665,0.0,0,0.3049684598641933,0
0.00684931506849315,1.0621221754200905,2.25,4.754887502163468,2.166666666666666,0.0,0,0.3049684598641933,0
0.5,0.0,0.0,-0.0,4.5,0.0,0,0.3049684598641933,0
0.008397600685518423,1.171422709066376,0.98,-0.0,1.5408163265306123,0.0,0,0.3049684598641933,0
0.045454545454545456,0.0,0.5,-0.0,1.5,0.0,0,1.9796003242109999,0
0.044776119402985086,0.2631171564768155,0.75,-0.0,1.5,0.0,0,1.9796003242109999,0
0.007456009543692216,1.7256777726233272,2.8846153846153824,2.6229286639216984,1.02,0.3876146788990826,0,2.4820690079902596,0
0.09931506849315067,1.1663362348453243,1.9333333333333313,0.6491907973537938,1.6896551724137927,0.3876146788990826,0,3.9673809593894127,1
0.0457516339869281,0.25137367286368123,0.875,-0.0,0.7857142857142856,0.0,0,0.3049684598641933,0
0.2393162393162393,0.8235412325878967,14.807692307692307,9.507827590899206,1.3116883116883113,0.0,0,0.3049684598641933,0
0.0021219135802469135,0.43638476578466506,0.9166666666666663,-0.0,2.545454545454545,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.007439553626782394,1.5881188496866672,0.9230769230769228,-0.0,0.583333333333333,0.0,0,0.3049684598641933,0
0.00997506234413965,1.1820087750078248,3.2,6.0,1.9999999999999996,0.0,0,0.3049684598641933,0
0.009174311926605505,0.0,0.6666666666666666,-0.0,1.5,0.0,0,0.3049684598641933,0
0.006048387096774193,1.8083163619502964,3.6,4.973228179514666,1.6111111111111107,0.0,0,0.3049684598641933,0
0.5,0.0,0.0,-0.0,4.5,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,3.5,0.0,0,0.3049684598641933,0
1.0,0.4979254882281902,6.588235294117647,7.591917186688699,1.875,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,6.0,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.03605769230769231,0.3268340286953579,0.9375,2.5099222258235017,1.9,0.3321637426900585,0,2.540083927303199,0
0.5,1.5638589019585478,0.75,-0.0,1.1666666666666665,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.040100250626566414,0.3868448924281331,4.705882352941176,5.021384822086196,1.9999999999999996,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,4.5,1.0,0,5.3049684598641935,1
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
1.5,0.36672862146692325,0.0,-0.0,2.5,0.3321637426900585,0,3.1156877611892924,0
0.5,0.0,0.5,-0.0,1.5,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,4.5,0.0,0,0.3049684598641933,0
0.5,0.3442557862998847,4.285714285714286,6.754887502163468,2.333333333333333,1.0,0,5.3049684598641935,1
0.012570069644980466,1.3563640300631081,1.9473684210526307,2.099316665319921,1.6081081081081077,0.0,0,0.3049684598641933,0
0.5,0.0,0.5,-0.0,0.5,0.0,0,0.3049684598641933,0
1.0,0.9285439893867746,3.5555555555555554,5.7169171866887,1.9999999999999996,0.0,0,0.3049684598641933,0
